Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score,cluster_id,Planet_Type_ML
4454,K2-382 b,K2-382,Transit,2022,2.072,4.485004542175053,21.700156,0.148192216769763,,615.0168746793867,0.922,0.811,5452.0,-0.2828450529598566,,278.412,0.5041893107178068,23.741281521921938,Too Hot (Hot Zone),0.3462834328825782,Extreme Environment,16.457405994535367,Atmosphere Likely,0.0,Not Habitable,3.4628343288257817,1.0,Rocky / Super-Earth
4455,Kepler-547 b,Kepler-547,Transit,2016,4.0,17.38775780041693,6.010384289,0.0595533520682213,,815.0965233447115,0.78,0.73,4828.0,-0.5853953840905545,,378.972,0.2716837156315145,73.24739650404341,Too Hot (Hot Zone),0.1852696357019745,Extreme Environment,23.322044001537567,Atmosphere Likely,0.0,Not Habitable,1.8526963570197452,1.0,Rocky / Super-Earth
4456,Kepler-1563 b,Kepler-1563,Transit,2016,0.75,0.5528740454858977,3.43276598,0.044535122230495,,1310.687144054305,1.0,0.99,5765.0,-0.0126425143147413,,616.697,1.3105162559665724,489.72490251903974,Too Hot (Hot Zone),0.1381370985807915,Extreme Environment,9.604113516502505,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3813709858079155,1.0,Rocky / Super-Earth
4458,Kepler-1746 b,Kepler-1746,Transit,2021,8.93504475,91.04566405017958,321.2120056,0.9446621809580268,,338.58511239732815,1.09,1.286,6018.0,0.2891805207599411,,979.541,0.127634791117742,2.180858372206792,Too Hot (Hot Zone),0.3712153261535413,Complex Life Possible,35.707223583989716,Atmosphere Likely,1.5,Marginal (Slow Rotator),5.212153261535413,1.0,Rocky / Super-Earth
4459,Kepler-57 b,Kepler-57,Transit,2012,3.135,25.06,5.72,0.0595024604118782,0.0162,932.0680320387022,0.859,0.826,5187.9,-0.3531836706063479,,644.14,0.8133330702820751,125.24098691580608,Too Hot (Hot Zone),0.2074672782266452,Extreme Environment,31.626168155566155,Atmosphere Likely,0.0,Not Habitable,2.074672782266452,1.0,Rocky / Super-Earth
4460,HAT-P-4 b,HAT-P-4,Transit,2007,14.28,213.255,3.056536,0.04438,0.0,1686.0,1.248,1.596,5860.0,0.431,,320.451,0.0732343110254482,1369.6998374098212,Too Hot (Hot Zone),0.0337873062798959,Extreme Environment,43.22752020993108,Atmosphere Likely,0.0,Not Habitable,0.3378730627989599,0.0,Gas Giant (Jovian)
4461,Kepler-54 c,Kepler-54,Transit,2012,1.23,1.5318086921293348,12.0717249,0.0822828758442573,,440.40469320627096,0.51,0.5,3705.0,-1.3740172920992872,,271.701,0.8231693571487564,6.2425752119278535,Too Hot (Hot Zone),0.6103615728072047,Extreme Environment,12.483159627435237,Atmosphere Likely,0.0,Not Habitable,6.103615728072047,1.0,Rocky / Super-Earth
4462,Kepler-1337 b,Kepler-1337,Transit,2016,2.41,6.122870973581465,24.4002549,0.1461847622575502,,466.9242084601464,0.7,0.67,4523.0,-0.7732541936473851,,601.629,0.4374253822217137,7.887540365100459,Too Hot (Hot Zone),0.457659317597764,Extreme Environment,17.829692269349202,Atmosphere Likely,0.0,Not Habitable,4.57659317597764,1.0,Rocky / Super-Earth
4464,Kepler-1993 b,Kepler-1993,Transit,2023,4.15,18.757678123979453,26.6565737,0.1943,0.0,903.0,1.373,3.062,5159.0,0.775162334185005,,1031.91,0.2624428764414643,157.8398766998576,Too Hot (Hot Zone),0.1581975873420614,Extreme Environment,23.78155817099234,Atmosphere Likely,0.0,Not Habitable,1.5819758734206146,1.0,Rocky / Super-Earth
4465,K2-390 b,K2-390,Transit,2022,4.662,23.83739947121493,3.312792,0.0401878676944853,,1313.9930821213331,0.789,0.966,5558.0,-0.0974817274363136,,456.122,0.2352567358543918,494.68454800807933,Too Hot (Hot Zone),0.0867639037208812,Extreme Environment,25.29403514519769,Atmosphere Risk (Erosion),0.0,Not Habitable,0.8676390372088121,1.0,Rocky / Super-Earth
4466,Kepler-339 d,Kepler-339,Transit,2014,1.17,1.3818562756077588,10.558345,0.091,,806.0935949394593,,0.802,5631.0,-0.2364193041003504,,616.637,0.8627903717113679,70.06448131008734,Too Hot (Hot Zone),0.2905101262163148,Extreme Environment,12.156633443952716,Atmosphere Risk (Erosion),0.0,Not Habitable,2.905101262163148,1.0,Rocky / Super-Earth
4467,Kepler-108 b,Kepler-108,Transit,2014,8.65,85.16343722225223,49.183921,0.292,,773.4193302667243,,2.192,5854.0,0.704381821983043,,338.732,0.1315845376983751,59.3767084895609,Too Hot (Hot Zone),0.1413970197213055,Extreme Environment,35.09888755920414,Atmosphere Likely,0.0,Not Habitable,1.4139701972130556,1.0,Rocky / Super-Earth
4469,Kepler-1848 b,Kepler-1848,Transit,2021,1.4088539,2.026113986678643,5.604020119,0.0562488402643363,,846.025459271226,0.756,0.737,4847.0,-0.5702830954235726,,309.696,0.7245460597117201,85.0138646703301,Too Hot (Hot Zone),0.2573254104512706,Extreme Environment,13.41447785974001,Atmosphere Risk (Erosion),0.0,Not Habitable,2.573254104512706,1.0,Rocky / Super-Earth
4470,Kepler-402 c,Kepler-402,Transit,2014,1.56,2.4994052205747948,6.124821,0.068,,1266.1053043778388,,1.264,6090.0,0.2948531683915214,,625.339,0.658359152573057,426.4178174624798,Too Hot (Hot Zone),0.138716906474795,Extreme Environment,14.158943609985146,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3871690647479509,1.0,Rocky / Super-Earth
4471,Kepler-182 c,Kepler-182,Transit,2014,3.43,12.66793677860324,20.684342,0.157,,814.2466022447741,,1.146,6250.0,0.2547791546063304,,1549.09,0.3139232827093557,72.94236659779276,Too Hot (Hot Zone),0.1975774703067945,Extreme Environment,21.497140683485043,Atmosphere Likely,0.0,Not Habitable,1.9757747030679451,1.0,Rocky / Super-Earth
4473,TOI-157 b,TOI-157,Transit,2020,14.414774,375.0394,2.0845435,0.03138,0.0,1588.0,0.948,1.167,5404.0,0.01995,G9 IV,355.683,0.1252141419972883,1063.2713734813058,Too Hot (Hot Zone),0.044148597280578,Extreme Environment,57.0570539396336,Atmosphere Likely,0.0,Not Habitable,0.4414859728057806,0.0,Gas Giant (Jovian)
4474,K2-115 b,K2-115,Transit,2017,11.80305668,321.00669107,20.2729914,0.1415,0.063,696.0,0.918,0.855,5870.0,-0.10791,,413.591,0.1952228312551738,38.95624785108287,Too Hot (Hot Zone),0.1741489602497124,Extreme Environment,58.33572653808552,Atmosphere Likely,0.0,Not Habitable,1.741489602497124,0.0,Gas Giant (Jovian)
4476,Kepler-424 b,Kepler-424,Transit,2014,9.98,327.35,3.3118644,0.044,,1216.9246444924263,1.01,0.94,5460.0,-0.15,,698.646,0.3293219826667846,365.67447540503,Too Hot (Hot Zone),0.0943873123945894,Extreme Environment,64.06424568517467,Atmosphere Likely,0.0,Not Habitable,0.9438731239458948,0.0,Gas Giant (Jovian)
4477,Kepler-934 b,Kepler-934,Transit,2016,2.09,4.5656366878100325,55.6738309,0.2659922157625906,,410.2997086182586,0.81,0.77,5001.0,-0.4779012814970778,,608.738,0.5001064906095545,4.702847153560034,Too Hot (Hot Zone),0.5569133827855869,Extreme Environment,16.533025920422165,Atmosphere Likely,0.0,Not Habitable,5.569133827855869,1.0,Rocky / Super-Earth
4478,Kepler-1087 b,Kepler-1087,Transit,2016,0.61,0.3612263810250612,0.693842855,0.0151311176545259,,2124.2028507213986,0.96,0.94,5589.0,-0.1115180043696949,,362.623,1.5914388474148111,3378.6249060533773,Too Hot (Hot Zone),0.0602668706209172,Extreme Environment,8.60794785649323,Atmosphere Risk (Erosion),0.0,Not Habitable,0.6026687062091729,1.0,Rocky / Super-Earth
4479,Kepler-136 c,Kepler-136,Transit,2014,1.99,4.127027259034559,16.399235,0.133,,948.877968462024,,1.355,6165.0,0.3765007641151383,,420.818,0.5236946149695676,134.52329061482433,Too Hot (Hot Zone),0.1956204883710472,Extreme Environment,16.108939316123674,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9562048837104724,1.0,Rocky / Super-Earth
4480,Kepler-668 b,Kepler-668,Transit,2016,2.7,7.737654862895996,8.35390639,0.0769200109583519,,842.6298061447408,0.87,0.82,5352.0,-0.3054180262262126,,784.618,0.3931135936034138,83.65719503266841,Too Hot (Hot Zone),0.2069366758435797,Extreme Environment,18.93640833809425,Atmosphere Likely,0.0,Not Habitable,2.0693667584357978,1.0,Rocky / Super-Earth
4481,Kepler-762 b,Kepler-762,Transit,2016,12.68,187.25165390442172,3.770552098,0.048340570248497,,1354.778353436667,1.06,1.08,5944.0,0.1160525639512624,,1898.26,0.0918476188428047,559.0221619497386,Too Hot (Hot Zone),0.0523197184454258,Extreme Environment,42.98609749618967,Atmosphere Likely,0.0,Not Habitable,0.5231971844542584,0.0,Gas Giant (Jovian)
4482,Kepler-598 b,Kepler-598,Transit,2016,1.5,2.3054090499070603,3.70175428,0.0447079399842153,,1122.3787578703973,0.87,0.86,5307.0,-0.2787168970280349,,681.086,0.6830841629354253,263.3381525495413,Too Hot (Hot Zone),0.1682262747804895,Extreme Environment,13.867659903590187,Atmosphere Risk (Erosion),0.0,Not Habitable,1.6822627478048948,1.0,Rocky / Super-Earth
4483,Kepler-1016 c,Kepler-1016,Transit,2016,3.68,14.643554451868708,105.6551369,0.435925217775112,,425.13323523471297,0.99,1.0,5821.0,0.0128802471068099,,1402.82,0.2938346787294122,5.420711085318969,Too Hot (Hot Zone),0.4316098684667711,Extreme Environment,22.313831995943687,Atmosphere Likely,0.0,Not Habitable,4.316098684667711,1.0,Rocky / Super-Earth
4484,WASP-18 b,WASP-18,Transit,2009,13.89913607,3241.8497514,0.94145223,0.02024,0.0051,2429.0,1.294,1.319,6432.0,0.42813,,123.483,1.2073396490416557,6541.976559342629,Too Hot (Hot Zone),0.0368124634531821,Extreme Environment,170.83519713063146,Atmosphere Likely,0.0,Not Habitable,0.3681246345318217,3.0,Gas Giant (Jovian)
4485,Kepler-306 b,Kepler-306,Transit,2014,1.52,2.369178545539268,4.646186,0.05,,905.8763056887946,,0.719,4954.0,-0.5538283602676746,,775.679,0.6746321397807817,111.74590859278076,Too Hot (Hot Zone),0.228406118657633,Extreme Environment,13.965352962533077,Atmosphere Risk (Erosion),0.0,Not Habitable,2.2840611865763303,1.0,Rocky / Super-Earth
4486,Kepler-100 b,Kepler-100,Transit,2014,1.34,4.01,6.88734,0.0737904819151248,,1273.2434439993024,1.13,1.51,5837.0,0.39445,,304.645,1.6665946276636416,455.4590192776077,Too Hot (Hot Zone),0.1370938079895543,Extreme Environment,19.35060741767131,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3709380798955433,1.0,Rocky / Super-Earth
4487,Kepler-240 b,Kepler-240,Transit,2014,1.37,1.912689035777282,4.144495,0.048,,943.1922382335728,,0.739,4985.0,-0.5191606226523631,,746.927,0.7438453747024549,131.32787062772923,Too Hot (Hot Zone),0.2227229081842229,Extreme Environment,13.217116425615409,Atmosphere Risk (Erosion),0.0,Not Habitable,2.2272290818422293,1.0,Rocky / Super-Earth
4488,Kepler-444 c,Kepler-444,Transit,2015,0.497,0.2368613284909812,4.5458841,0.04881,0.31,955.0700311273248,0.758,0.752,5046.0,-0.482885484123205,K,36.4396,1.929412085718536,138.0692292778481,Too Hot (Hot Zone),0.1930712517336998,Extreme Environment,7.722247220142761,Atmosphere Risk (Erosion),0.0,Not Habitable,1.930712517336998,1.0,Rocky / Super-Earth
4489,Kepler-1024 b,Kepler-1024,Transit,2016,3.91,16.591441505211986,66.4162133,0.2991926569073161,,400.4255820033284,0.81,0.78,5143.0,-0.4180548473673915,,1087.4,0.2775580630246972,4.26622043656536,Too Hot (Hot Zone),0.4495208298374576,Extreme Environment,23.042441650294695,Atmosphere Likely,0.0,Not Habitable,4.4952082983745765,1.0,Rocky / Super-Earth
4491,Kepler-862 b,Kepler-862,Transit,2016,2.21,5.122100362546185,3.148664534,0.0402888621932787,,1174.227319593829,0.88,0.84,5333.0,-0.2906652431774427,,1039.03,0.4745382919556019,315.47485667165023,Too Hot (Hot Zone),0.1380918291295557,Extreme Environment,17.029532276715553,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3809182912955578,1.0,Rocky / Super-Earth
4493,Kepler-1051 b,Kepler-1051,Transit,2016,3.4,12.440750177390038,25.96200249,0.1933202378988599,,962.8732380791964,1.43,1.73,6675.0,0.7267871363713296,,829.343,0.316526312268218,142.63709805483123,Too Hot (Hot Zone),0.1567084564397724,Extreme Environment,21.397283509438704,Atmosphere Likely,0.0,Not Habitable,1.567084564397724,1.0,Rocky / Super-Earth
4494,Kepler-1326 b,Kepler-1326,Transit,2016,4.18,19.038079693928093,42.3514267,0.2691377068348501,,824.5425916343245,1.45,1.74,6725.0,0.7447575012302693,,698.326,0.2606719466174362,76.70230333185982,Too Hot (Hot Zone),0.179034263599091,Extreme Environment,23.872518816827757,Atmosphere Likely,0.0,Not Habitable,1.7903426359909105,1.0,Rocky / Super-Earth
4495,NGTS-11 b,NGTS-11,Transit,2020,9.157753,109.33352,35.45533,0.201,0.13,435.0,0.862,0.832,5050.0,-0.3936979849766193,K,190.422,0.1423595325789788,9.99792559021975,Too Hot (Hot Zone),0.2931466704140084,Extreme Environment,38.65066916960635,Atmosphere Likely,0.0,Not Habitable,2.931466704140084,1.0,Rocky / Super-Earth
4496,Kepler-1134 b,Kepler-1134,Transit,2016,2.64,7.3876121919608115,17.13263989,0.1227201290580835,,654.2356871859004,0.84,0.81,5281.0,-0.3392754423214338,,944.445,0.4015062487804618,30.401355721682755,Too Hot (Hot Zone),0.2929324961031737,Extreme Environment,18.71220196366121,Atmosphere Likely,0.0,Not Habitable,2.9293249610317367,1.0,Rocky / Super-Earth
4497,TOI-2081 b,TOI-2081,Transit,2022,2.04,4.3434831883671485,10.50534,0.0752,,488.0,0.54,0.534,3800.0,-1.33847,M1.0,62.3446,0.5116201522659963,8.111371991519356,Too Hot (Hot Zone),0.4615834265762742,Extreme Environment,16.322204083665522,Atmosphere Likely,0.0,Not Habitable,4.615834265762742,1.0,Rocky / Super-Earth
4498,L 98-59 d,L 98-59,Transit,2019,1.627,1.64,7.450729,0.0494,0.006,416.0,0.2923,0.3155,3415.0,-1.91364,M3 V,10.6194,0.3807861898493048,4.9992643530494245,Too Hot (Hot Zone),0.528726225785392,Extreme Environment,11.230600084890773,Atmosphere Likely,0.0,Not Habitable,5.28726225785392,1.0,Rocky / Super-Earth
4499,Kepler-741 b,Kepler-741,Transit,2016,2.97,9.416256616239291,7.03902374,0.0755267505261942,,1197.5220504123645,1.16,1.24,6129.0,0.2892917057001978,,1661.87,0.359425543101559,341.26370839835346,Too Hot (Hot Zone),0.1200661658064476,Extreme Environment,19.91754161006626,Atmosphere Risk (Erosion),0.0,Not Habitable,1.2006616580644769,1.0,Rocky / Super-Earth
4500,Kepler-1448 b,Kepler-1448,Transit,2016,1.61,2.667235142506918,12.27065865,0.1023512070190562,,839.2768123506556,0.95,0.93,5774.0,-0.0642371347460355,,768.903,0.6391218665857673,82.33356641425952,Too Hot (Hot Zone),0.249530605645867,Extreme Environment,14.39768041431367,Atmosphere Risk (Erosion),0.0,Not Habitable,2.4953060564586704,1.0,Rocky / Super-Earth
4502,Kepler-793 b,Kepler-793,Transit,2016,1.37,1.912689035777282,4.24153639,0.050936684579427,,1208.910134377627,0.98,0.97,5745.0,-0.0364065494030069,,985.699,0.7438453747024549,354.43132894762385,Too Hot (Hot Zone),0.1548484810576644,Extreme Environment,13.217116425615409,Atmosphere Risk (Erosion),0.0,Not Habitable,1.5484848105766444,1.0,Rocky / Super-Earth
4503,Kepler-1293 b,Kepler-1293,Transit,2016,0.97,0.9391820262224124,5.57654784,0.0650345502013286,,1335.1207695989958,1.18,1.28,6241.0,0.3483265195865556,,1028.16,1.0290454809361211,527.2762838710368,Too Hot (Hot Zone),0.1444220952193902,Extreme Environment,11.006869924349038,Atmosphere Risk (Erosion),0.0,Not Habitable,1.444220952193903,1.0,Rocky / Super-Earth
4504,Kepler-1339 b,Kepler-1339,Transit,2016,0.71,0.4938467481060621,1.341555127,0.0233196207787023,,1701.0423212599217,0.94,0.93,5586.0,-0.1217405274648973,,371.049,1.3798032139444227,1389.365482896021,Too Hot (Hot Zone),0.0904984590740525,Extreme Environment,9.329142778440934,Atmosphere Risk (Erosion),0.0,Not Habitable,0.9049845907405254,1.0,Rocky / Super-Earth
4505,Kepler-1097 b,Kepler-1097,Transit,2016,3.26,11.408492366306666,187.747029,0.6006108635273513,,288.18507308920556,0.82,0.79,5211.0,-0.3841716747847853,,719.802,0.3292876600245485,1.144568946402109,Too Hot (Hot Zone),0.6738453143438476,Complex Life Possible,20.92570714249528,Atmosphere Likely,1.5,Marginal (Slow Rotator),8.238453143438477,1.0,Rocky / Super-Earth
4506,K2-331 b,K2-331,Transit,2021,1.79,3.3180065866620194,9.398977,0.0899755416729195,,909.0,1.1,1.06,5994.0,0.1143685349353317,,211.43,0.5785196980792275,160.73838303041472,Too Hot (Hot Zone),0.2155492933997685,Extreme Environment,15.229544751861008,Atmosphere Risk (Erosion),0.0,Not Habitable,2.1554929339976856,1.0,Rocky / Super-Earth
4507,TOI-3819 b,TOI-3819,Transit,2023,13.13692538,352.78953177,3.2443141,0.04611,0.0,1633.0,1.242,1.538,5859.0,0.39967,,558.141,0.1556089208166268,1180.537414319166,Too Hot (Hot Zone),0.0459667318326701,Extreme Environment,57.96766320692302,Atmosphere Likely,0.0,Not Habitable,0.4596673183267014,0.0,Gas Giant (Jovian)
4508,K2-338 b,K2-338,Transit,2021,1.03,1.0627832054631996,3.850614,0.0418608284577358,,783.0,0.66,0.63,4558.0,-0.8133317677481221,,156.951,0.9725971861802624,87.71070343458538,Too Hot (Hot Zone),0.3130271167394678,Extreme Environment,11.36262160307808,Atmosphere Risk (Erosion),0.0,Not Habitable,3.130271167394678,1.0,Rocky / Super-Earth
4509,Kepler-512 b,Kepler-512,Transit,2016,2.69,7.678735297882489,34.43587975,0.2182776448551303,,705.7234530060848,1.17,1.3,5997.0,0.2925127499320785,,467.375,0.3944871460972805,41.16178799220847,Too Hot (Hot Zone),0.2634574667804379,Extreme Environment,18.899204458081233,Atmosphere Likely,0.0,Not Habitable,2.634574667804379,1.0,Rocky / Super-Earth
4510,TOI-3856 b,TOI-3856,Transit,2025,13.59649359,171.62733978,2.04360352,0.0325,0.083,1544.0,1.096,1.055,5622.0,0.00087,,314.443,0.0682819168132295,948.6440301772856,Too Hot (Hot Zone),0.0382564522432769,Extreme Environment,39.74244568294335,Atmosphere Likely,0.0,Not Habitable,0.382564522432769,0.0,Gas Giant (Jovian)
4511,NGTS-3 A b,NGTS-3 A,Transit,2018,16.58932,756.4354,1.6753728,0.023,,1717.1136408711832,1.017,0.93,5600.0,-0.1173921449000407,G6 V,743.972,0.1656861060457304,1442.6207781409971,Too Hot (Hot Zone),0.0415117428863921,Extreme Environment,75.53468895945271,Atmosphere Likely,0.0,Not Habitable,0.4151174288639211,0.0,Gas Giant (Jovian)
4512,Kepler-1880 b,Kepler-1880,Transit,2021,2.11686218,4.687342872765083,6.309219837,0.0538725317784781,,662.4632750743084,0.524,0.53,4380.0,-1.0326619688147365,,611.041,0.4941388170147821,31.959741589607713,Too Hot (Hot Zone),0.3124564544392495,Extreme Environment,16.645309870598748,Atmosphere Likely,0.0,Not Habitable,3.124564544392495,1.0,Rocky / Super-Earth
4513,K2-233 d,K2-233,Transit,2018,2.363,10.3,24.3681,0.1516,0.18,525.0,0.79,0.71,4796.0,-0.6210767548873177,K3,67.5062,0.7806314782179694,10.411776633830309,Too Hot (Hot Zone),0.4553759062780254,Extreme Environment,23.35401562993323,Atmosphere Likely,0.0,Not Habitable,4.553759062780254,1.0,Rocky / Super-Earth
4514,K2-126 b,K2-126,Transit,2017,1.97,4.04203831463653,7.385655,0.0656,,601.0,0.69,0.65,4339.0,-0.8717248362301537,,102.953,0.5286907930635341,31.22248639363887,Too Hot (Hot Zone),0.3628294224216662,Extreme Environment,16.022929243086526,Atmosphere Likely,0.0,Not Habitable,3.6282942242166625,1.0,Rocky / Super-Earth
4515,Kepler-1861 b,Kepler-1861,Transit,2021,2.20677414,5.106710581337289,40.0306015,0.2407014283402869,,674.3048592415531,1.161,1.373,5855.0,0.2983385220743254,,829.985,0.4751903221528913,34.30687714043229,Too Hot (Hot Zone),0.3008578008572584,Extreme Environment,17.016353324458503,Atmosphere Likely,0.0,Not Habitable,3.0085780085725844,1.0,Rocky / Super-Earth
4516,Kepler-313 b,Kepler-313,Transit,2014,2.53,6.767500143044001,14.970418,0.125,,968.057690559016,,1.536,5727.0,0.3573810138115906,,,0.4178945526894471,145.73403440665203,Too Hot (Hot Zone),0.1743711564493359,Extreme Environment,18.29484318288645,Atmosphere Risk (Erosion),0.0,Not Habitable,1.7437115644933598,1.0,Rocky / Super-Earth
4517,WASP-190 b,WASP-190,Transit,2019,12.89035,317.83,5.367753,0.0663,0.0,1500.0,1.35,1.6,6400.0,0.5858497112146859,F6 IV-V,542.251,0.1483886758272861,876.6427680550772,Too Hot (Hot Zone),0.0519355055366692,Extreme Environment,55.54435195909038,Atmosphere Likely,0.0,Not Habitable,0.5193550553666928,0.0,Gas Giant (Jovian)
4518,Kepler-27 b,Kepler-27,Transit,2011,4.0,2895.31,15.3348,0.118,,582.2536464068266,0.65,0.59,5400.0,-0.5758310874565502,,1044.36,45.23921875,19.07238030118813,Too Hot (Hot Zone),0.1272182912244263,Extreme Environment,300.9486188142255,Atmosphere Likely,0.0,Not Habitable,1.272182912244263,3.0,Gas Giant (Jovian)
4519,Kepler-1073 c,Kepler-1073,Transit,2016,1.64,2.77062868954735,4.02582254,0.0495271040886257,,1254.990795922689,1.0,1.0,5792.0,0.0042040627236493,,809.897,0.6281260178200746,411.6405907129937,Too Hot (Hot Zone),0.1383427146372453,Extreme Environment,14.539251681329723,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3834271463724537,1.0,Rocky / Super-Earth
4520,HATS-56 b,HATS-56,Transit,2019,18.920792,191.33366,4.324799,0.06043,0.019,1902.0,1.573,2.201,6536.0,0.89763,,564.409,0.0282470725114953,2163.340154791761,Too Hot (Hot Zone),0.0191449249932916,Extreme Environment,35.5713910388665,Atmosphere Risk (Erosion),0.0,Not Habitable,0.191449249932916,0.0,Gas Giant (Jovian)
4521,Kepler-1635 b,Kepler-1635,Transit,2016,3.64,14.31755467735323,469.63111,1.137385685225223,,222.89443364427916,0.89,0.85,5347.0,-0.2758315622027647,,1069.45,0.2968688973350145,0.4095933732893698,Habitable Zone (Goldilocks),0.5005231389039237,Extreme Environment,22.184954805702628,Atmosphere Likely,0.0,Not Habitable,5.0052313890392375,1.0,Rocky / Super-Earth
4522,Kepler-114 b,Kepler-114,Transit,2014,1.26,1.609768122262528,5.188549,0.053,,787.7493830524797,,0.667,4605.0,-0.7459399440681437,,259.533,0.8047327713702463,63.90109742779491,Too Hot (Hot Zone),0.2934815400615375,Extreme Environment,12.643613278510433,Atmosphere Risk (Erosion),0.0,Not Habitable,2.934815400615375,1.0,Rocky / Super-Earth
4523,Kepler-1129 c,Kepler-1129,Transit,2016,2.73,7.915804375933816,76.5369586,0.3527935614036673,,473.38682983268075,1.0,1.0,5831.0,0.015862015651465,,1183.88,0.3890515158484079,8.333370955043994,Too Hot (Hot Zone),0.4299367402436904,Extreme Environment,19.047633140751454,Atmosphere Likely,0.0,Not Habitable,4.299367402436904,1.0,Rocky / Super-Earth
4524,K2-182 b,K2-182,Transit,2018,2.71257333,20.97667486,4.7369696,0.05174,0.071,965.8,0.823,0.789,5128.0,-0.41117,,154.83,1.0509745133077646,144.93629365345112,Too Hot (Hot Zone),0.2073672768683924,Extreme Environment,31.10658925299191,Atmosphere Likely,0.0,Not Habitable,2.0736727686839247,1.0,Rocky / Super-Earth
4525,TOI-6478 b,TOI-6478,Transit,2025,4.6,23.18895262254459,34.005019,0.1136,,204.4,0.23,0.234,3230.0,-2.2718683458880156,M4.0+/-0.5,38.6057,0.238236136912803,0.4143572970124144,Habitable Zone (Goldilocks),0.4138143168490929,Extreme Environment,25.11518987136755,Atmosphere Likely,0.0,Not Habitable,4.138143168490929,1.0,Rocky / Super-Earth
4526,Kepler-1023 b,Kepler-1023,Transit,2016,2.63,7.330082149618716,62.1387714,0.2996925459996023,,456.5403241225405,0.93,0.89,5494.0,-0.1887755164047145,,694.175,0.4029411266524711,7.208959756580032,Too Hot (Hot Zone),0.4545831092853261,Extreme Environment,18.674602298839723,Atmosphere Likely,0.0,Not Habitable,4.545831092853261,1.0,Rocky / Super-Earth
4527,Kepler-625 c,Kepler-625,Transit,2016,1.05,1.105732198035737,4.1653651,0.0513317825644844,,1207.2006153006023,1.04,0.96,5789.0,-0.0321534856863617,,760.708,0.9551730465701216,352.4307729327369,Too Hot (Hot Zone),0.1674227689043242,Extreme Environment,11.47902874719226,Atmosphere Risk (Erosion),0.0,Not Habitable,1.6742276890432428,1.0,Rocky / Super-Earth
4529,TOI-2373 b,TOI-2373,Transit,2023,10.42435205,2955.8041851,13.33668,0.112,0.112,860.0,1.041,1.102,5651.0,0.05115,,508.686,2.60932665078653,89.68379032609378,Too Hot (Hot Zone),0.1613071549478514,Extreme Environment,188.35975197201833,Atmosphere Likely,0.0,Not Habitable,1.6130715494785142,3.0,Gas Giant (Jovian)
4531,Kepler-1753 b,Kepler-1753,Transit,2021,2.22678077,5.202541726132367,16.00460052,0.1181959402091965,,637.1256722565265,0.86,0.769,5180.0,-0.4179384314489184,,707.688,0.4711760266889576,27.343647657521142,Too Hot (Hot Zone),0.3226890817325727,Extreme Environment,17.097943197674176,Atmosphere Likely,0.0,Not Habitable,3.2268908173257276,1.0,Rocky / Super-Earth
4532,Kepler-267 b,Kepler-267,Transit,2014,1.98,4.084419039050313,3.353728,0.037,,795.2153262371182,,0.555,4258.0,-1.0417015553781452,,264.993,0.526180465898954,66.3582610318542,Too Hot (Hot Zone),0.2508015533747808,Extreme Environment,16.065985321180342,Atmosphere Risk (Erosion),0.0,Not Habitable,2.508015533747808,1.0,Rocky / Super-Earth
4533,Kepler-1393 b,Kepler-1393,Transit,2016,0.8,0.6314883940739978,2.44357812,0.0349031966277811,,1410.3957357196325,0.95,0.92,5697.0,-0.096949617514882,,544.456,1.2333757696757768,656.6288719731691,Too Hot (Hot Zone),0.1258052676998444,Extreme Environment,9.938309285536567,Atmosphere Risk (Erosion),0.0,Not Habitable,1.2580526769984446,1.0,Rocky / Super-Earth
4536,Kepler-1505 b,Kepler-1505,Transit,2016,0.93,0.8611422035798562,30.8609366,0.1879490931875128,,586.5018936402811,0.93,0.86,5686.0,-0.1588858261278837,,495.148,1.070597015479266,19.63512654238301,Too Hot (Hot Zone),0.4511167927271802,Extreme Environment,10.76392784196246,Atmosphere Risk (Erosion),0.0,Not Habitable,4.511167927271803,1.0,Rocky / Super-Earth
4537,Kepler-551 b,Kepler-551,Transit,2016,2.73,7.915804375933816,12.3764661,0.0907072652569157,,544.6717612719054,0.65,0.63,4286.0,-0.9202203843023096,,311.175,0.3890515158484079,14.604795108082223,Too Hot (Hot Zone),0.3640065458764828,Extreme Environment,19.047633140751454,Atmosphere Likely,0.0,Not Habitable,3.640065458764828,1.0,Rocky / Super-Earth
